country,2000,2000,2000,2001,2001,2001,2002,2002,2002,2003,2003,2003,2004,2004,2004,2005,2005,2005,2006,2006,2006,2007,2007,2007,2008,2008,2008,2009,2009,2009,2010,2010,2010,2011,2011,2011,2012,2012,2012,2013,2013,2013,2014,2014,2014,2015,2015,2015,2016,2016,2016,2017,2017,2017,2018,2018,2018,2019,2019,2019
Georgia,$0 ,"$630,870 ",$0 ,$0 ,"$7,143,000 ","$5,171,000 ",$0 ,"$36,665,433 ","$3,647,000 ",$0 ,"$14,242,000 ","$9,822,000 ",$0 ,"$15,804,020 ","$7,339,000 ",$0 ,"$34,191,936 ","$11,582,000 ",$0 ,"$49,576,178 ","$10,537,000 ",$0 ,"$87,106,969 ","$25,084,000 ",$0 ,"$95,508,713 ","$151,084,000 ",$0 ,"$22,084,510 ","$19,661,776 ",$0 ,"$10,317,085 ","$11,233,164 ",$0 ,"$18,770,448 ","$28,376,142 ",$0 ,"$23,396,075 ","$18,269,657 ",$0 ,"$21,383,692 ","$36,626,880 ",$0 ,"$22,844,859 ","$20,892,596 ",$0 ,"$9,433,664 ","$9,546,182 ",$0 ,"$50,368,014 ","$13,654,522 ","$75,000,000 ","$2,075,235 ","$15,920,744 ",$0 ,$0 ,"$1,161,106 ",$0 ,"$3,118,525 ",$0 
Germany,$0 ,"$3,901,209,497 ",$0 ,$0 ,"$2,238,613,642 ","$389,742,000 ",$0 ,"$1,448,644,637 ","$221,923,000 ",$0 ,"$2,259,049,331 ","$241,407,000 ",$0 ,"$1,890,103,739 ","$265,546,000 ",$0 ,"$2,815,595,772 ","$207,301,000 ",$0 ,"$2,365,700,502 ","$149,135,000 ",$0 ,"$3,210,669,409 ","$206,329,000 ","$455,000,000 ","$4,226,686,407 ","$2,238,108,000 ",$0 ,"$4,028,727,779 ","$318,752,077 ",$0 ,"$2,376,349,915 ","$463,680,167 ","$300,000,000 ","$4,431,876,394 ","$409,537,752 ",$0 ,"$3,729,076,922 ","$225,663,860 ",$0 ,"$855,533,670 ","$214,998,227 ","$250,000,000 ","$350,203,551 ","$193,900,331 ","$637,745,771 ","$1,083,670,080 ","$474,147,621 ","$1,535,000,000 ","$353,510,311 ","$237,885,088 ","$22,975,000 ","$311,266,319 ","$129,620,803 ","$3,900,000,000 ","$27,980,050 ","$110,959,687 ","$523,860,000 ","$997,323,458 ",$0 
Ghana,$0 ,"$334,114 ",$0 ,$0 ,"$962,651 ","$397,000 ",$0 ,"$103,027 ","$451,000 ",$0 ,"$350,454 ","$430,000 ",$0 ,"$1,712,171 ","$83,000 ",$0 ,"$2,974,433 ","$389,000 ",$0 ,"$85,600 ","$422,000 ",$0 ,"$1,839,270 ","$560,000 ",$0 ,"$1,577,629 ","$1,971,000 ","$680,000,000 ","$53,410 ","$90,900 ",$0 ,"$5,332,592 ","$155,400 ",$0 ,"$1,829,546 ","$209,665 ",$0 ,"$11,282,900 ","$1,898,606 ",$0 ,"$1,914,196 ","$1,564,741 ",$0 ,"$1,468,249 ","$769,592 ",$0 ,"$2,414,305 ","$1,161,362 ",$0 ,"$3,619,234 ","$2,135,278 ",$0 ,"$186,000 ","$260,000 ",$0 ,$0 ,"$456,642 ",$0 ,"$4,037,462 ",$0 
Gibraltar,,,,,,,,,,$0 ,"$34,794 ",$0 ,,,,$0 ,$196 ,$0 ,,,,,,,$0 ,"$226,240 ","$4,000 ",,,,,,,,,,$0 ,"$777,182 ",$0 ,,,,,,,,,,,,,,,,,,,,,
Global,$0 ,"$894,385,780 ",$0 ,$0 ,"$2,954,510,557 ",$0 ,$0 ,"$2,002,958,354 ",$0 ,$0 ,"$5,145,812,289 ",$0 ,$0 ,"$4,301,082,095 ",$0 ,$0 ,"$4,486,075,755 ",$0 ,$0 ,"$4,012,368,074 ",$0 ,$0 ,"$22,649,403,915 ",$0 ,$0 ,"$21,769,882,052 ",$0 ,$0 ,"$19,610,747,084 ",$0 ,$0 ,"$19,759,743,826 ",$0 ,$0 ,"$47,294,785,087 ",$0 ,$0 ,"$52,154,642,862 ",$0 ,$0 ,"$37,659,454,548 ","$142,000 ",$0 ,"$27,202,655,965 ","$2,100,012,000 ","$4,922,867,132 ","$23,386,094,483 ","$492,000 ","$2,377,878,500 ","$17,711,144,138 ","$4,800,269,000 ","$962,100,000 ","$12,265,964,482 ","$5,646,235,463 ","$3,530,393,228 ","$33,410,715,904 ","$6,100,500,000 ","$6,190,831,402 ","$19,137,980,487 ",$0 
Greece,$0 ,"$1,101,191,463 ","$1,293,045 ",$0 ,"$1,645,634,336 ","$437,480,840 ",$0 ,"$858,479,495 ","$467,129,000 ",$0 ,"$1,895,293,612 ","$1,324,146,000 ",$0 ,"$1,714,955,358 ","$1,224,314,000 ",$0 ,"$651,383,652 ","$466,415,000 ",$0 ,"$2,963,544,439 ","$179,210,054 ",$0 ,"$953,618,259 ","$200,578,000 ","$133,000,000 ","$579,407,443 ","$322,830,000 ",$0 ,"$1,049,803,373 ","$1,258,287,317 ",$0 ,"$1,074,558,699 ","$282,240,743 ","$260,000,000 ","$746,085,939 ","$158,176,941 ",$0 ,"$461,885,716 ","$189,368,321 ","$250,000,000 ","$482,242,381 ","$65,974,535 ","$838,000,000 ","$708,841,414 ","$96,856,715 ",$0 ,"$699,287,496 ","$128,812,948 ",$0 ,"$464,828,383 ","$96,750,521 ","$2,484,000,000 ","$144,044,925 ","$146,034,103 ",$0 ,$0 ,"$36,548,733 ","$600,000,000 ","$235,855,959 ",$0 
Greenland,$0 ,"$100,498 ",$0 ,$0 ,"$889,864 ",$0 ,,,,$0 ,"$351,460 ",$0 ,$0 ,"$1,695,113 ",$0 ,$0 ,"$130,362 ",$0 ,$0 ,"$1,162,748 ",$0 ,$0 ,"$349,893 ",$0 ,$0 ,"$26,499,354 ","$24,526,000 ",$0 ,"$456,347 ","$303,073 ",$0 ,"$738,275 ","$483,445 ",$0 ,"$1,149,447 ","$555,492 ",$0 ,"$464,400 ","$142,963 ",,,,,,,,,,,,,,,,,,,$0 ,"$909,086 ",$0 
Grenada,$0 ,"$56,369 ",$0 ,$0 ,"$61,000 ","$271,000 ",$0 ,"$187,000 ","$119,000 ",$0 ,"$210,000 ","$65,000 ",$0 ,"$449,973 ","$392,000 ",$0 ,"$472,000 ","$82,000 ",$0 ,"$94,000 ","$114,000 ",$0 ,"$132,837 ","$126,000 ",$0 ,"$111,180 ","$37,000 ",$0 ,"$37,810 ","$644,975 ",$0 ,"$412,000 ","$21,000 ",$0 ,"$1,698,000 ","$2,000 ",$0 ,"$425,870 ","$1,020,000 ",$0 ,"$130,000 ","$702,000 ",$0 ,"$742,000 ","$109,000 ",$0 ,"$227,000 ","$24,000 ",$0 ,"$828,000 ","$91,000 ",$0 ,$0 ,"$13,000 ",,,,$0 ,"$325,407 ",$0 
Guam,,,,,,,,,,,,,,,,,,,,,,$0 ,"$123,394 ",$0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,$0 ,"$2,569,717 ",$0 ,$0 ,"$6,369,260 ",$0 ,$0 ,"$18,218,819 ",$0 ,$0 ,"$3,258,957 ",$0 ,$0 ,"$1,915,754 ",$0 ,$0 ,"$2,730,331 ",$0 ,$0 ,"$8,011,433 ","$739,000 ",$0 ,"$2,375,455 ","$770,000 ",$0 ,"$14,271,285 ","$4,657,000 ",$0 ,"$28,356,136 ","$2,565,272 ",$0 ,"$5,465,672 ","$2,273,316 ",$0 ,"$8,060,676 ","$3,851,334 ",$0 ,"$24,397,459 ","$2,020,718 ",$0 ,"$6,849,726 ","$4,001,030 ",$0 ,"$8,241,070 ","$2,207,618 ",$0 ,"$12,821,767 ","$4,595,923 ",$0 ,"$3,629,511 ","$2,599,931 ",$0 ,"$3,693,280 ","$3,294,653 ",$0 ,$0 ,"$2,131,170 ",$0 ,"$12,539,805 ",$0 
Guinea,$0 ,"$4,190 ",$0 ,$0 ,"$324,000 ","$132,000 ",$0 ,"$3,320,000 ","$553,000 ",$0 ,"$3,800 ","$909,000 ",$0 ,"$41,000 ","$317,000 ",$0 ,"$201,000 ","$281,000 ",$0 ,"$100,000 ","$28,000 ",$0 ,$0 ,"$6,000 ",$0 ,"$204,190 ","$13,000 ",$0 ,"$234,000 ",$0 ,$0 ,"$2,750 ","$9,000 ",,,,$0 ,$0 ,"$6,000 ",$0 ,$0 ,"$699,000 ",,,,$0 ,"$1,875 ","$4,595 ",$0 ,"$811,601 ","$129,070 ",$0 ,"$4,000,000 ",$0 ,,,,,,
Guinea-Bissau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0 ,"$650,000 ",$0 ,$0 ,"$125,000 ","$11,000 ",,,,,,,,,,,,,,,,,,,,,,,,
Guyana,$0 ,"$467,700 ",$0 ,$0 ,"$636,384 ",$0 ,$0 ,"$7,674,412 ","$397,000 ",$0 ,"$7,083,699 ","$253,000 ",$0 ,"$117,146 ","$104,000 ",$0 ,"$493,922 ","$22,000 ",$0 ,"$373,074 ","$47,000 ",$0 ,"$147,722 ","$297,000 ",$0 ,"$143,887 ","$226,000 ",$0 ,"$340,641 ","$193,439 ",$0 ,"$291,057 ","$6,547 ",$0 ,"$189,886 ","$39,771 ",$0 ,"$2,609,633 ","$375,809 ",$0 ,"$1,880,004 ","$21,900 ",$0 ,"$931,970 ","$995,710 ",$0 ,"$2,730,830 ","$1,491,396 ",$0 ,"$1,800 ",$0 ,$0 ,$0 ,"$88,000 ",,,,$0 ,"$12,863 ",$0 
Haiti,$0 ,"$31,200 ",$0 ,$0 ,"$21,600 ","$693,000 ",$0 ,"$40,680 ","$85,000 ",$0 ,$0 ,"$6,000 ",$0 ,"$335,345 ","$2,000 ",$0 ,"$2,849,163 ","$6,000 ",$0 ,"$208,109 ","$372,000 ",$0 ,"$2,801,079 ","$54,000 ",$0 ,"$2,110,622 ","$1,463,000 ",$0 ,"$651,931 ","$417,788 ",$0 ,"$7,948,870 ","$1,021,190 ",$0 ,"$4,596,663 ","$494,154 ",$0 ,"$41,503,396 ","$418,023 ",$0 ,"$43,483,211 ","$2,656,502 ",$0 ,"$7,343,470 ","$470,913 ",$0 ,"$3,665,805 ","$3,433,026 ",$0 ,"$1,503,100 ","$717,438 ",$0 ,"$67,500 ","$169,500 ",,,,,,
Holy See,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0 ,$30 ,$10 ,,,,,,,,,,,,,,,
Honduras,$0 ,"$5,268,069 ",$0 ,$0 ,"$14,449,474 ","$3,393,000 ",$0 ,"$8,399,256 ","$1,959,000 ",$0 ,"$3,580,000 ","$887,000 ",$0 ,"$2,996,061 ","$756,000 ",$0 ,"$3,748,986 ","$749,000 ",$0 ,"$1,536,379 ","$1,489,000 ",$0 ,"$5,608,230 ","$990,000 ",$0 ,"$9,645,745 ","$11,612,000 ",$0 ,"$43,157,600 ","$1,038,928 ",$0 ,"$2,075,843 ","$347,425 ",$0 ,"$1,405,747,960 ","$1,363,952 ",$0 ,"$53,286,218 ","$1,344,994 ",$0 ,"$17,393,812 ","$1,912,171 ",$0 ,"$35,969,253 ","$1,636,032 ",$0 ,"$15,601,098 ","$7,793,723 ",$0 ,"$1,363,147 ","$2,205,047 ","$6,150,000 ","$9,038,872 ","$1,840,528 ",$0 ,$0 ,"$373,457 ",$0 ,"$689,931 ",$0 
Hong Kong,$0 ,"$17,332,505 ",$0 ,$0 ,"$259,402,093 ",$0 ,$0 ,"$103,877,517 ",$0 ,$0 ,"$18,141,310 ",$0 ,$0 ,"$10,176,085 ",$0 ,$0 ,"$15,359,569 ",$0 ,$0 ,"$6,002,843 ",$0 ,$0 ,"$108,913,134 ",$0 ,$0 ,"$120,903,229 ","$8,198,000 ",$0 ,"$123,729,288 ","$83,802,178 ",$0 ,"$263,341,210 ","$610,299 ",$0 ,"$137,830,450 ","$1,440,481 ",$0 ,"$542,858,337 ","$445,732 ",$0 ,"$1,663,853 ","$802,927 ",$0 ,"$1,510,256 ","$369,384 ",$0 ,"$4,400,716 ","$2,030,429 ",$0 ,"$786,494 ","$441,166 ",$0 ,"$1,918,364 ","$792,446 ",$0 ,$0 ,"$3,221,715 ",$0 ,"$2,405,890 ",$0 
Hungary,$0 ,"$1,492,092 ",$0 ,$0 ,"$4,427,698 ","$7,085,000 ",$0 ,"$14,001,405 ","$8,674,000 ",$0 ,"$19,024,403 ","$4,401,000 ",$0 ,"$19,572,167 ","$6,762,000 ",$0 ,"$34,957,004 ","$5,872,000 ",$0 ,"$17,435,121 ","$8,653,000 ",$0 ,"$58,964,569 ","$13,912,000 ",$0 ,"$29,794,632 ","$11,838,000 ",$0 ,"$108,233,623 ","$26,571,597 ",$0 ,"$28,089,560 ","$12,015,460 ","$426,000,000 ","$48,787,414 ","$6,036,835 ",$0 ,"$120,137,997 ","$4,878,219 ",$0 ,"$94,726,528 ","$5,937,072 ",$0 ,"$95,509,052 ","$3,076,133 ",$0 ,"$49,491,156 ","$5,508,730 ",$0 ,"$57,019,826 ","$7,841,250 ",$0 ,"$6,908,589 ","$27,830,521 ",$0 ,$0 ,"$1,196,704 ","$500,000,000 ","$21,672,856 ",$0 
Iceland,$0 ,"$3,312,390 ",$0 ,$0 ,"$646,718 ",$0 ,$0 ,"$2,261,776 ",$0 ,$0 ,"$25,907,920 ",$0 ,$0 ,"$11,533,665 ",$0 ,$0 ,"$1,060,737 ",$0 ,$0 ,"$5,919,163 ",$0 ,$0 ,"$1,943,035 ","$123,000 ",$0 ,"$7,658,339 ","$1,820,000 ",$0 ,"$2,106,770 ","$1,184,150 ",$0 ,"$808,978 ","$1,017,334 ",$0 ,"$1,195,494 ","$419,487 ",$0 ,"$7,830,326 ","$542,307 ",$0 ,"$3,387,294 ","$533,000 ",$0 ,"$86,314 ","$20,706 ",$0 ,"$115,196 ","$487,218 ",$0 ,"$101,000 ","$69,000 ",$0 ,"$128,317 ","$134,200 ",$0 ,$0 ,"$5,441 ",$0 ,"$1,259,836 ",$0 
India,,,,,,,$0 ,"$185,245,271 ","$38,000 ",$0 ,"$385,350,910 ","$20,507,000 ",$0 ,"$170,266,358 ","$6,567,000 ",$0 ,"$423,641,541 ","$100,328,000 ",$0 ,"$452,965,140 ","$48,879,684 ",$0 ,"$1,018,286,314 ","$85,008,000 ","$545,000,000 ","$1,916,389,458 ","$169,621,000 ",$0 ,"$3,148,488,872 ","$42,787,227 ","$8,047,000,000 ","$1,188,067,934 ","$49,139,844 ","$1,286,000,000 ","$5,735,592,842 ","$100,772,587 ",$0 ,"$3,075,486,215 ","$215,063,703 ","$885,000,000 ","$1,985,659,565 ","$640,643,195 ","$200,000,000 ","$2,045,070,789 ","$414,297,322 ","$2,661,161,407 ","$1,640,644,040 ","$732,794,243 ","$1,234,385,716 ","$2,028,355,902 ","$215,955,122 ","$803,686,000 ","$1,454,956,741 ","$248,040,988 ","$1,316,029,641 ",$0 ,"$17,848,598 ","$4,553,000,500 ","$1,269,481,072 ",$0 
Indonesia,$0 ,"$30,956,228 ",$0 ,$0 ,"$23,614,991 ",$0 ,$0 ,"$87,079,115 ","$180,000 ",$0 ,"$173,229,376 ",$0 ,$0 ,"$22,969,933 ",$0 ,$0 ,"$51,626,914 ",$0 ,$0 ,"$150,708,239 ","$2,515,000 ",$0 ,"$204,429,869 ","$14,288,000 ",$0 ,"$153,843,218 ","$30,883,000 ",$0 ,"$114,299,454 ","$3,759,069 ",$0 ,"$119,869,098 ","$20,848,152 ","$750,000,000 ","$258,620,082 ","$30,167,269 ","$1,505,000,000 ","$1,036,405,224 ","$62,067,334 ",$0 ,"$713,923,584 ","$60,657,538 ",$0 ,"$136,770,520 ","$142,089,952 ","$51,239,917 ","$309,882,734 ","$186,255,837 ","$153,227,420 ","$204,530,976 ","$98,205,186 ","$53,955,020 ","$216,126,462 ","$257,120,674 ","$4,061,721 ",$0 ,"$35,310,725 ",$0 ,"$67,863,159 ",$0 
International Organizations,,,,$0 ,"$53,724,000 ","$51,926,000 ",$0 ,"$37,184,000 ","$38,440,000 ",$0 ,"$63,316,000 ","$87,599,000 ",$0 ,"$513,639,000 ","$37,545,000 ",$0 ,"$67,255,000 ","$61,565,000 ",$0 ,"$186,417,000 ","$42,408,000 ",$0 ,"$75,760,000 ","$48,630,000 ",$0 ,"$43,222,000 ","$41,095,000 ",$0 ,"$788,736,000 ","$4,022,226,000 ",$0 ,"$237,672,000 ","$85,742,000 ",$0 ,"$60,359,000 ","$147,192,000 ",$0 ,"$138,884,000 ","$116,142,000 ",$0 ,"$327,860,000 ","$165,507,000 ",$0 ,"$152,793,000 ","$167,288,000 ",$0 ,"$146,821,000 ","$124,272,000 ",$0 ,"$58,835,000 ","$125,588,000 ",,,,,,,,,
Iraq,,,,,,,,,,$0 ,"$90,439,900 ",$0 ,$0 ,"$470,219,753 ",$0 ,$0 ,"$915,121,924 ",$0 ,$0 ,"$508,249,442 ","$2,196,000 ",$0 ,"$3,095,243,336 ","$172,514,000 ","$8,955,000,000 ","$3,947,388,774 ","$3,515,551,000 ","$1,200,000,000 ","$2,745,600,448 ","$846,482,478 ","$4,884,000,000 ","$2,112,049,134 ","$445,667,990 ","$3,423,000,000 ","$3,872,817,057 ","$852,498,219 ","$185,000,000 ","$1,974,673,122 ","$617,844,213 ","$5,292,000,000 ","$2,675,441,031 ","$522,734,332 ","$14,209,000,000 ","$3,102,471,342 ","$1,114,910,599 ","$396,318,793 ","$1,386,628,557 ","$1,958,093,610 ","$3,396,300,000 ","$900,796,339 ","$2,293,211,488 ","$1,505,600,000 ","$51,748,488 ","$1,793,082,882 ","$82,500,000 ",$0 ,"$420,377 ",$0 ,"$41,475,025 ",$0 
Ireland,$0 ,"$1,106,431 ",$0 ,$0 ,"$4,881,031 ","$45,000 ",$0 ,"$10,853,441 ","$8,000 ",$0 ,"$19,648,936 ","$4,000 ",$0 ,"$42,874,008 ","$3,555,000 ",$0 ,"$26,689,469 ","$266,000 ",$0 ,"$83,539,513 ","$7,789,000 ",$0 ,"$45,568,582 ","$306,000 ",$0 ,"$16,882,902 ","$11,926,000 ",$0 ,"$54,999,486 ","$4,400,338 ",$0 ,"$10,939,531 ","$2,735,166 ",$0 ,"$28,538,796 ","$3,698,857 ",$0 ,"$76,156,014 ","$1,448,547 ",$0 ,"$2,375,213 ","$942,349 ",$0 ,"$6,065,146 ","$6,236,958 ",$0 ,"$1,619,590 ","$797,036 ",$0 ,"$3,308,975 ","$2,403,261 ",$0 ,"$2,814,192 ","$2,697,637 ",$0 ,$0 ,"$616,535 ",$0 ,"$81,554,986 ",$0 
Israel,$0 ,"$1,797,628,360 ","$234,312 ",$0 ,"$4,685,714,367 ","$787,926,335 ",$0 ,"$2,531,380,147 ","$705,931,668 ",$0 ,"$3,347,245,464 ","$990,737,000 ",$0 ,"$3,892,909,010 ","$1,261,688,000 ",$0 ,"$2,100,211,000 ","$1,623,051,000 ",$0 ,"$4,130,681,936 ","$1,344,986,000 ",$0 ,"$3,764,949,209 ","$1,305,970,000 ",$0 ,"$3,986,695,094 ","$2,251,289,000 ",$0 ,"$2,910,536,401 ","$910,854,581 ","$2,000,000,000 ","$7,441,091,098 ","$1,117,866,205 ",$0 ,"$9,550,220,423 ","$950,957,953 ","$647,000,000 ","$4,182,790,632 ","$1,014,603,001 ","$2,670,000,000 ","$4,236,063,687 ","$1,348,274,057 ","$1,674,000,000 ","$2,684,462,352 ","$1,051,758,111 ","$2,133,929,334 ","$5,592,032,506 ","$1,036,249,525 ","$540,058,310 ","$1,345,359,486 ","$746,202,675 ","$890,925,000 ","$1,924,718,552 ","$673,527,572 ","$1,969,408,725 ",$0 ,"$98,991,375 ","$352,927,506 ","$2,784,768,408 ",$0 
Italy,$0 ,"$1,553,181,931 ",$0 ,$0 ,"$2,489,496,639 ","$187,701,000 ",$0 ,"$1,844,566,712 ","$102,731,000 ",$0 ,"$4,152,846,612 ","$185,224,000 ",$0 ,"$1,699,643,682 ","$280,076,000 ",$0 ,"$2,306,815,005 ","$126,814,000 ",$0 ,"$2,768,475,620 ","$288,243,000 ",$0 ,"$2,612,416,380 ","$153,565,000 ",$0 ,"$2,780,739,853 ","$1,274,453,000 ","$63,000,000 ","$3,194,337,789 ","$211,949,874 ",$0 ,"$2,868,934,199 ","$325,382,155 ",$0 ,"$7,297,074,594 ","$241,326,889 ",$0 ,"$2,372,271,375 ","$236,283,876 ",$0 ,"$3,288,529,946 ","$167,985,569 ",$0 ,"$2,998,545,528 ","$448,782,600 ","$1,693,507,999 ","$1,846,434,214 ","$354,658,977 ","$27,252,599 ","$2,626,718,286 ","$206,491,238 ","$10,200,000 ","$509,322,057 ","$128,943,147 ","$11,434,262,225 ",$0 ,"$27,830,048 ","$354,595,000 ","$3,586,393,673 ",$0 
Jamaica,$0 ,"$1,332,076 ",$0 ,$0 ,"$2,711,089 ","$1,078,000 ",$0 ,"$3,130,041 ","$469,000 ",$0 ,"$1,654,973 ","$579,000 ",$0 ,"$628,676 ","$274,000 ",$0 ,"$2,911,469 ","$1,250,000 ",$0 ,"$3,706,353 ","$131,000 ",$0 ,"$12,505,045 ","$721,000 ",$0 ,"$3,978,447 ","$9,279,000 ",$0 ,"$6,327,225 ","$1,581,579 ",$0 ,"$4,135,210 ","$1,384,704 ",$0 ,"$3,733,349 ","$1,210,532 ",$0 ,"$4,640,759 ","$2,028,264 ",$0 ,"$488,630 ","$1,176,223 ",$0 ,"$5,124,939 ","$1,949,672 ",$0 ,"$1,903,869 ","$3,254,105 ",$0 ,"$3,756,238 ","$1,401,404 ",$0 ,"$1,081,348 ","$1,119,240 ",$0 ,$0 ,"$1,139,650 ","$3,028,488 ","$12,189,128 ",$0 
Japan,$0 ,"$7,184,599,640 ","$231,338 ",$0 ,"$6,450,937,357 ","$491,247,000 ",$0 ,"$8,004,963,807 ","$465,177,000 ",$0 ,"$8,819,248,116 ","$430,191,000 ",$0 ,"$14,961,986,517 ","$392,205,000 ",$0 ,"$7,518,403,035 ","$410,058,000 ",$0 ,"$14,135,106,285 ","$765,866,000 ",$0 ,"$12,802,900,190 ","$638,448,000 ",$0 ,"$12,892,583,443 ","$7,100,332,000 ",$0 ,"$26,867,124,440 ","$1,638,564,483 ","$152,000,000 ","$41,742,196,720 ","$1,500,782,502 ",$0 ,"$23,120,551,566 ","$1,043,428,444 ","$10,591,000,000 ","$29,956,884,040 ","$974,882,653 ","$950,000,000 ","$30,905,130,930 ","$1,292,147,236 ","$33,000,000 ","$9,028,868,355 ","$1,090,659,373 ","$14,831,077,090 ","$20,929,285,170 ","$2,596,191,846 ","$7,057,254,322 ","$7,995,361,580 ","$1,047,859,983 ","$10,699,674,043 ","$15,983,972,982 ","$1,343,751,805 ","$7,037,289,999 ",$0 ,"$312,031,523 ","$12,491,883,750 ","$5,718,687,199 ",$0 
Jordan,$0 ,"$78,352,190 ",$0 ,$0 ,"$156,741,762 ","$80,428,000 ",$0 ,"$239,597,369 ","$67,016,000 ",$0 ,"$495,563,217 ","$69,434,000 ",$0 ,"$697,066,918 ","$104,263,000 ",$0 ,"$236,136,101 ","$140,323,000 ",$0 ,"$293,598,964 ","$106,316,000 ",$0 ,"$446,936,286 ","$203,152,000 ",$0 ,"$419,908,457 ","$389,353,000 ","$814,000,000 ","$600,219,796 ","$194,757,582 ",$0 ,"$681,564,025 ","$187,958,928 ",$0 ,"$446,521,367 ","$226,792,276 ",$0 ,"$641,125,738 ","$384,144,295 ",$0 ,"$510,070,038 ","$342,112,760 ",$0 ,"$567,599,680 ","$303,367,540 ","$295,760,000 ","$522,622,902 ","$210,385,186 ","$115,100,000 ","$599,214,899 ","$211,441,116 ","$3,294,566 ","$255,773,472 ","$187,759,556 ","$107,408,032 ",$0 ,"$37,711,970 ","$99,500,000 ","$100,100,781 ",$0 
Kazakhstan,$0 ,"$379,185 ",$0 ,$0 ,"$106,780,001 ",$0 ,$0 ,"$5,632,580 ","$3,086,000 ",$0 ,"$1,133,000 ","$2,371,000 ",$0 ,"$2,891,386 ","$2,395,000 ",$0 ,"$8,758,093 ","$3,345,000 ",$0 ,"$42,302,557 ","$3,122,000 ",$0 ,"$2,091,648 ","$5,174,000 ",$0 ,"$19,089,814 ","$356,530,000 ",$0 ,"$31,351,324 ","$4,563,024 ",$0 ,"$63,307,229 ","$1,685,668 ",$0 ,"$14,172,413 ","$2,510,066 ",$0 ,"$66,961,879 ","$5,796,971 ",$0 ,"$1,064,957 ","$258,547 ",$0 ,"$15,677,867 ","$756,188 ","$62,235,949 ","$5,338,944 ","$1,652,814 ",$0 ,"$2,536,653 ","$6,320,650 ",$0 ,"$1,491,868 ","$5,795,623 ",$0 ,$0 ,"$722,348 ",$0 ,"$5,473,009 ",$0 
Kenya,$0 ,"$796,408 ",$0 ,$0 ,"$5,630,388 ","$2,246,000 ",$0 ,"$1,276,270 ","$798,000 ",$0 ,"$11,623,598 ","$2,607,000 ",$0 ,"$20,092,507 ","$4,314,000 ",$0 ,"$899,669 ","$7,497,000 ",$0 ,"$7,467,842 ","$2,785,000 ",$0 ,"$74,755,191 ","$2,079,000 ",$0 ,"$29,369,808 ","$12,076,000 ",$0 ,"$17,811,022 ","$10,020,010 ",$0 ,"$29,522,777 ","$9,034,898 ",$0 ,"$42,279,982 ","$19,341,642 ",$0 ,"$13,805,048 ","$34,319,506 ",$0 ,"$56,004,401 ","$8,534,975 ",$0 ,"$23,050,629 ","$15,589,614 ",$0 ,"$58,601,671 ","$18,312,316 ",$0 ,"$16,211,722 ","$15,453,970 ","$671,000,000 ","$2,505,415 ","$19,241,278 ",$0 ,"$76,250 ","$543,547 ",$0 ,"$54,338,002 ",$0 
Kiribati,,,,,,,,,,,,,,,,,,,,,,$0 ,"$422,600 ",$0 ,$0 ,"$11,751 ","$12,000 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Korea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0 ,$0 ,"$10,238,410,000 ",,,,,,
Kosovo,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0 ,"$134,225,087 ","$32,603 ",$0 ,"$6,309,214 ","$2,582,238 ",$0 ,"$1,391,881,509 ","$1,272,121 ",$0 ,"$4,961,128 ","$3,430,352 ",$0 ,"$3,507,736 ","$606,585 ",$0 ,"$4,528,540 ","$1,491,608 ",$0 ,"$3,843,000 ","$478,848 ",$0 ,"$11,182,002 ","$10,414,798 ",$0 ,"$753,610 ","$2,975,000 ",$0 ,$0 ,"$508,067 ",$0 ,"$813,034 ",$0 
Kuwait,$0 ,"$83,334,810 ",$0 ,$0 ,"$289,127,905 ","$501,943,000 ",$0 ,"$1,049,365,223 ","$130,746,000 ",$0 ,"$607,883,344 ","$143,414,000 ",$0 ,"$1,292,795,908 ","$209,226,000 ",$0 ,"$329,987,612 ","$290,923,000 ",$0 ,"$699,688,318 ","$544,814,000 ",$0 ,"$1,078,463,959 ","$455,014,000 ",$0 ,"$1,284,590,935 ","$1,719,760,000 ","$3,830,000,000 ","$1,373,609,056 ","$285,211,142 ","$1,593,000,000 ","$1,977,502,131 ","$254,174,115 ","$100,000,000 ","$1,186,715,177 ","$544,570,523 ","$205,000,000 ","$740,878,303 ","$269,633,709 ","$721,000,000 ","$1,348,003,335 ","$306,012,073 ","$1,700,000,000 ","$2,271,329,826 ","$565,168,521 ","$115,000,000 ","$1,135,738,959 ","$419,273,601 ","$12,451,000,000 ","$223,283,004 ","$503,575,765 ","$1,200,600,000 ","$47,726,509 ","$617,440,611 ","$429,800,000 ",$0 ,"$8,039,857 ","$281,000,000 ","$82,805,717 ",$0 
